anchor_rank,feature,monitor_tier,source_type,overall_anchor_score,anchor_recommendation,recommendation,dominant_monitor_direction_all,mean_suggested_threshold,mean_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,appeared_in_topn_models,avg_rank,mean_tp_vs_tn_smd,mean_distribution_sep_score,mean_ks_stat,mean_wasserstein_distance,mean_tp_trigger_rate_all,mean_fp_trigger_rate_all,mean_tn_trigger_rate_all,has_missing_signal,dominant_missing_signal_type,n_corr_companions_095,top_corr_companion,top_corr_companion_abs_corr,has_interaction_support,best_pair_precision_lift,top_pair_rule_desc,redundancy_cluster,cluster_size,normal_mean,normal_std,normal_median,normal_p01,normal_p05,normal_p25,normal_p50,normal_p75,normal_p95,normal_p99,normal_missing_rate,validated_anchor_rank,n_models_x,max_tp_mean_positive_shap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,redundancy_cluster_x,cluster_size_x,threshold_defined_rate,mean_median_gap,mean_p95_gap,score_model_signal,score_distribution_sep,score_stability_anchor,score_fp_penalty_anchor,mean_split_validation_score,validation_pass_rate,direction_consistent_rate,n_models_y,n_drop,n_false_positive_risk,n_monitor_first,n_review,recommendation_consistency_score,validated_anchor_score,split_hard_gate_pass,primary_pool_rank,final_anchor_recommendation,normal_n,anomaly_n,anomaly_mean,anomaly_median,redundancy_cluster_y,cluster_size_y
87,467,review_anchor,raw_feature,0.2344742217179194,drop,false_positive_risk,high,2.030967650611112,0.12138909971824967,0.13394602885574702,-0.012556929137497355,,,0.6133837630276991,0.3270190748583245,0.12190299660179178,0.2480236327834007,0.03571428571428571,0.021621621621621623,0.01116751269035533,0,,0,,,0,,,,,-0.013771237422988638,0.8950100668063796,-0.06456766987445255,-0.5557203308741957,-0.5263837444230749,-0.18730595710831952,-0.06456766987445255,0.03538339809517115,0.3589651089561473,2.030967650611112,0.0,76,1,0.12138909971824967,0.6428571428571429,0.55,0.16309750965439038,0.03571428571428571,0.021621621621621623,0.01116751269035533,1.0,high,,,,,,,0.9062538154750335,0.20714959463381416,0.3330388500332815,0.05531946810619027,0.8201663906574523,0.27585202555049343,1,0,0,0,,,1.0,0.024651250249377844,-0.07780011314112983,0.27585202555049343,0.332651214179671,0.0,0.8201663906574523,,,,1,1,0,0,0,1.0,0.2344742217179194,0,,drop,1170,83,0.20942359652623352,-0.0399164196250747,,
88,33,review_anchor,raw_feature,0.23336090900937484,drop,review,high,2.0858661559360754,0.06905662899631185,0.05224303125294344,0.016813597743368405,,,0.5655807021611312,0.45660314345315295,0.19950571516836577,0.3454521891978126,0.0513835080412821,0.029342377115049407,0.011667854608349643,0,,0,,,0,,,,,-0.022895406656336468,0.9083243318945565,-0.1448918629162779,-0.5931149309853022,-0.4776193755657316,-0.2790266658360724,-0.1448918629162779,0.0347904829858807,0.4893847847458902,3.088305898013492,0.0,77,10,0.18815248583260127,0.6797488880802003,0.4322945205479452,0.19836549737199505,0.0513835080412821,0.029342377115049407,0.011667854608349643,1.0,high,,,,,,,1.3218342684206539,0.11784462308861716,0.39990786397570494,0.07223048001590977,0.929859414620419,0.27454224589338216,1,1,0,0,C073,1.0,1.0,0.039108530209560094,0.023519341391192383,0.27454224589338216,0.46446706551827116,0.0,0.929859414620419,,,,10,10,0,0,0,1.0,0.23336090900937484,0,,drop,1170,83,0.3225567825414758,-0.1057833327067178,C073,1.0
89,497,review_anchor,raw_feature,0.23332035296475112,drop,false_positive_risk,high,3.030289124631786,0.10359629969630753,0.10658733406468276,-0.0029910343683752366,,,0.229197645193157,0.2716705513162255,0.11409741530223458,0.16773630172049722,0.03571428571428571,0.005405405405405406,0.01015228426395939,0,,0,,,0,,,,,-0.013780633599233838,0.9750387942733875,-0.17509529176448485,-1.4975461262264627,-1.281239059560886,-0.7328645356598728,-0.17509529176448485,0.4928439676154501,1.8120301442486078,2.989289800279593,0.0,78,1,0.10359629969630753,0.4642857142857143,0.5375,0.023967846124739917,0.03571428571428571,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,0.9719381820117565,0.17678631390679092,0.35481789244824435,0.058224348721559745,0.8568976985820557,0.2744945328997072,1,0,0,0,,,1.0,0.03245743147671046,-0.0013129768900894678,0.2744945328997072,0.27634944166897596,0.0,0.8568976985820557,,,,1,1,0,0,0,1.0,0.23332035296475112,0,,drop,1170,83,0.14433464351377318,-0.1426378602877744,,
90,248,review_anchor,raw_feature,0.2333126283236542,drop,review,high,1.255003323931621,0.08596983248007792,0.07842779121330799,0.007542041266769925,,,0.2398281949585177,0.2152243445920089,0.08524353825558645,0.15252988540875154,0.03571428571428571,0.0,0.01015228426395939,0,,0,,,0,,,,,-0.005302583700629474,1.0050127178474322,-0.0811171338187272,-0.48280018569397753,-0.4268988140556715,-0.24837022915072743,-0.0811171338187272,0.07360763976555762,0.49518566657618,1.0509169626613375,0.0,79,1,0.08596983248007792,0.4642857142857143,0.5625,0.5826627996194058,0.03571428571428571,0.0,0.01015228426395939,1.0,high,,,,,,,1.0961654172595154,0.14670687887396613,0.3787989529297293,0.06346293269692828,0.8947042111876109,0.274485445086652,1,1,0,0,C074,1.0,1.0,0.007516993048629211,0.14808476305799445,0.274485445086652,0.2189310809486353,0.0,0.8947042111876109,,,,1,1,0,0,0,1.0,0.2333126283236542,0,,drop,1170,83,0.07474726421369315,-0.073600140770098,C074,1.0
91,65,review_anchor,raw_feature,0.23281947941917872,drop,review,high,1.7597326744415551,0.0866954700024597,0.08019798368792724,0.006497486314532455,5.0,4.8,0.8653564307719522,0.5362512777615185,0.21598187622284007,0.4330670837104632,0.24653435308310076,0.14285672279803902,0.010347160992285534,0,,0,,,0,,,,,-0.021440770764142716,0.9772995356719233,-0.1561740419056232,-1.5597619764575492,-1.1656155435922837,-0.554534801145994,-0.1561740419056232,0.35408019986089845,1.4082203039941301,2.8563755876406813,0.0,80,8,0.1913778229880052,0.6657428781636439,0.475,0.17933800435129213,0.24653435308310076,0.14285672279803902,0.010347160992285534,1.0,high,3.0,6.0,0.030255305389412523,0.06298799756210248,supervised,"ANOVA,RFERF",1.081018075713923,0.14794517390178463,0.37642077429002985,0.06284104951067919,0.8923275815505752,0.27390526990491615,1,1,0,0,C075,1.0,1.0,0.2534215109192899,1.1415165542955157,0.27390526990491615,0.5454869528025277,0.4444444444444444,0.8923275815505752,,,,8,3,0,2,3,0.375,0.23281947941917872,0,,drop,1170,83,0.2785470914977409,0.0972474690136667,C075,1.0
92,181,review_anchor,raw_feature,0.23263345639070643,drop,review,low,-1.6441958578486946,0.09009812698375118,0.08583307464551725,0.004265052338233932,,,-0.2844170829676996,0.25119962968391585,0.10689939244156112,0.15179875329620618,0.03571428571428571,0.005405405405405406,0.01116751269035533,0,,0,,,0,,,,,0.008365176435503066,1.0086647842181478,-0.0822180283626469,-1.6411684289095223,-1.3633908547950233,-0.7359671760969765,-0.0822180283626469,0.6274727410737806,1.6421001935138049,2.5324714321025783,0.0,81,1,0.09009812698375118,0.6428571428571429,0.625,-0.26828193052148996,0.03571428571428571,0.005405405405405406,0.01116751269035533,1.0,low,,,,,,,1.0496900799120643,0.15375178269934933,0.371338105555752,0.061540369477799096,0.8847620064115891,0.27368641928318405,1,1,0,0,C076,1.0,1.0,-0.1930534395993993,-0.16014660330405062,0.27368641928318405,0.255525956252063,0.0,0.8847620064115891,,,,1,1,0,0,0,1.0,0.23263345639070643,0,,drop,1170,83,-0.11589136927853355,-0.2752714679620462,C076,1.0
93,460,review_anchor,raw_feature,0.23235856698182303,drop,review,high,2.4436163755993308,0.07833199756380066,0.06764823375641629,0.010683763807384363,,,0.35898044217764447,0.3315031700821427,0.169622078055813,0.2151311922193433,0.030943638892146255,0.015411984412228144,0.010379472671926602,0,,0,,,0,,,,,-0.013018770126975089,0.9981880961402932,-0.22451599674738926,-1.4255367730799395,-1.1601433704346376,-0.6893765201798047,-0.22451599674738926,0.42109350038765164,1.8327735637813292,3.1211548773286037,0.0,82,8,0.31475249083210305,0.5933083642675538,0.4093321917808219,0.13622781545525897,0.030943638892146255,0.015411984412228144,0.010379472671926602,1.0,high,,,,,,,1.1579311567224921,0.13367297047148902,0.385951834089258,0.06595307901687936,0.9091766575986642,0.27336301997861534,1,1,0,0,C077,1.0,1.0,0.07814947460366825,0.3447191668320242,0.27336301997861534,0.33721253746439567,0.0,0.9091766575986642,,,,8,8,0,0,0,1.0,0.23235856698182303,0,,drop,1170,83,0.1801710802898646,-0.146366522143721,C077,1.0
94,500,review_anchor,raw_feature,0.23233956547919155,drop,review,high,2.278259271059122,0.06787609185548334,0.05166717334777153,0.016208918507711806,,,0.07293424372317474,0.12499557704551505,0.06526619297703636,0.0447902649235823,0.0,0.0,0.01015228426395939,0,,0,,,0,,,,,0.0013968286687364693,1.0009326971129169,-0.7451791565961735,-0.7451791565961735,-0.7451791565961735,-0.7451791565961735,-0.7451791565961735,0.8258477260646937,2.0276088103265373,2.272644349653703,0.0,83,1,0.06787609185548334,0.39285714285714285,0.3125,0.1788459593122783,0.0,0.0,0.01015228426395939,1.0,high,,,,,,,1.3137179268277295,0.11583004524974698,0.3985311673844648,0.07193020905643471,0.9306325514311193,0.27334066526963713,1,1,0,0,C078,1.0,1.0,0.0,-0.04435419553565767,0.27334066526963713,0.1271483337456477,0.0,0.9306325514311193,,,,1,1,0,0,0,1.0,0.23233956547919155,0,,drop,1170,83,-0.015938701131646225,-0.7451791565961735,C078,1.0
95,30,review_anchor,raw_feature,0.23179778324783015,drop,review,high,2.168779734317327,0.09121947806890861,0.08869167094565007,0.002527807123258526,,,0.3488744536625015,0.24039489204067888,0.1169189578828133,0.18589240840562782,0.038302277432712216,0.019164486055593555,0.010211968446355238,0,,0,,,0,,,,,-0.01165901702272475,1.001316956680246,0.0800515293086398,-2.430106225350496,-1.6960544279133662,-0.6744297615305365,0.0800515293086398,0.6597871533828777,1.5218157773297458,2.200218954706968,0.0,84,3,0.20061901787245087,0.5098343685300207,0.5239155251141553,0.043705058774829886,0.038302277432712216,0.019164486055593555,0.010211968446355238,1.0,high,,,,,,,1.0285010655037445,0.1556653599750001,0.36738285221716516,0.0606493214087401,0.8809241047231429,0.27270327440921194,1,1,0,0,C079,1.0,1.0,0.20549490426434866,-0.17759559609415243,0.27270327440921194,0.24453513225357693,0.0,0.8809241047231429,,,,3,3,0,0,0,1.0,0.23179778324783015,0,,drop,1170,83,0.1646368422036052,0.2855464335729884,C079,1.0
96,586,review_anchor,raw_feature,0.23167781203344814,drop,review,high,0.9789222474368863,0.083531301138621,0.07664336695645785,0.0068879341821631605,,,0.08770990473176478,0.18621468936553992,0.11289259602512615,0.14947786270987584,0.02814476696956413,0.02046588112300941,0.013168305637549746,0,,0,,,0,,,,,-0.007180107037268436,1.0052366966572217,-0.0823690564666746,-1.946580393145313,-1.3593954284346286,-0.6838072832644851,-0.0823690564666746,0.4840539310997565,1.6642734651927202,2.7202506916129283,0.0,85,8,0.17928846820415992,0.5522143203810183,0.3646190068493151,0.10080236341660975,0.02814476696956413,0.02046588112300941,0.013168305637549746,1.0,high,,,,,,,1.0898699320722207,0.14254554330053237,0.3773097220440246,0.0632050152691751,0.8970999481680132,0.27256213180405664,1,1,0,0,C080,1.0,1.0,0.18949423584040598,-0.010710543764893554,0.27256213180405664,0.18942180220641122,0.0,0.8970999481680132,,,,8,8,0,0,0,1.0,0.23167781203344814,0,,drop,1170,83,0.09700029092128427,0.1071251793737314,C080,1.0
97,269,review_anchor,raw_feature,0.2310431915679957,drop,review,high,1.3144242557851777,0.07819706247387205,0.06906479963235164,0.009132262841520425,,,-0.020202053107139472,0.12179176991276781,0.07186695499948512,0.11915490517974704,0.0,0.009253321117727897,0.011440402255349232,0,,0,,,0,,,,,-0.003044287499166615,0.9979140861365887,-0.05561551309246815,-1.8397250367476259,-1.4368598662859111,-0.7135259421015855,-0.05561551309246815,0.5339526593902663,1.689025438549389,2.890863260690657,0.0,86,3,0.08678730240665253,0.4953416149068323,0.3262557077625571,0.11574964920262443,0.0,0.009253321117727897,0.011440402255349232,1.0,high,,,,,,,1.1322274572594668,0.1334427047454439,0.38241947186304176,0.06492557973119494,0.9072748008843059,0.27181551949175964,1,1,0,0,C081,1.0,1.0,-0.011891249949228355,-0.1982249746081901,0.27181551949175964,0.12388934852233137,0.0,0.9072748008843059,,,,3,3,0,0,0,1.0,0.2310431915679957,0,,drop,1170,83,0.05976842403809977,-0.0675067630416965,C081,1.0
32,NA_72,review_anchor,raw_feature,0.23093199896962305,drop,monitor_first,low,0.0,0.04251344457826528,0.018641164245211773,0.023872280333053508,,,-0.4413465700034562,0.2849238326425591,0.1607764390896921,0.16077643908969202,0.6560359929925147,0.6233163966170702,0.4374171376703104,0,,0,,,0,,,,,0.5222222222222223,0.49971952973867567,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,87,3,0.05731749522336902,0.7857142857142857,0.22083333333333335,-0.06737327378671021,0.6560359929925147,0.6233163966170702,0.4374171376703104,1.0,low,,,,,,,2.2806217476027775,0.07254887655741288,0.41597863949905095,0.10187146248263376,0.9749726970093757,0.27168470467014477,1,1,1,1,C032,1.0,1.0,-1.0,0.0,0.27168470467014477,0.28983097979325706,0.0,0.9749726970093757,,,,3,1,0,0,2,0.6666666666666666,0.23093199896962305,0,,drop,1170,83,0.3614457831325301,0.0,C032,1.0
98,212,review_anchor,raw_feature,0.23018773829118044,drop,review,high,3.2311740043181736,0.07967887176654612,0.07245036345023795,0.007228508316308169,,,0.12222874912328321,0.2110997776547227,0.08799299763155184,0.13591691619195856,0.0,0.010810810810810811,0.01015228426395939,0,,0,,,0,,,,,0.00013200372095455694,1.0054912928926307,-0.3061014286244208,-1.0706383582755752,-0.8624604581467161,-0.5856082102255739,-0.3061014286244208,0.33723261617823336,1.6541936195436666,3.231642451438175,0.0,88,1,0.07967887176654612,0.5714285714285714,0.65,-0.013956643752971058,0.0,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,1.0997718710034219,0.13597140126773882,0.37808512034099584,0.0636103354283028,0.9027294017692211,0.270809103871977,1,1,0,0,C082,1.0,1.0,0.0890049528003673,0.07339004880030253,0.270809103871977,0.21473547798496112,0.0,0.9027294017692211,,,,1,1,0,0,0,1.0,0.23018773829118044,0,,drop,1170,83,-0.007555752025598764,-0.2170964758240535,C082,1.0
99,368,review_anchor,raw_feature,0.2300327416698564,drop,false_positive_risk,high,3.030803236609145,0.09598554887190566,0.09861741069581272,-0.002631861823907053,,,0.09149993070840771,0.23987200547160092,0.10456183709195757,0.1377287771970405,0.0,0.02702702702702703,0.01015228426395939,0,,0,,,0,,,,,-0.0043929283690036305,1.0033691504527482,-0.1720954270292572,-1.451062377712023,-0.7659015112748271,-0.4461597736041355,-0.1720954270292572,0.1933237017372472,1.2439036969409478,3.904154954361091,0.0,89,1,0.09598554887190566,0.32142857142857145,0.4875,-0.10389754951957575,0.0,0.02702702702702703,0.01015228426395939,1.0,high,,,,,,,0.9733124018838308,0.1637986243053926,0.3556356344649675,0.0582840846606764,0.8675979791193081,0.2706267549057134,1,0,0,0,,,1.0,0.13703217328743922,-0.013703217328745021,0.2706267549057134,0.24400324018533176,0.0,0.8675979791193081,,,,1,1,0,0,0,1.0,0.2300327416698564,0,,drop,1170,83,0.05023789830457981,-0.035063253741818,,
100,63,review_anchor,raw_feature,0.22925786186167782,drop,review,high,1.6519259970340443,0.08373911295442897,0.08003219852284564,0.0037069144315833415,2.0,9.0,0.9324541064801227,0.36383189003070043,0.15626609000102976,0.32671337698802105,0.19007673374581832,0.07949333539396014,0.01032609090133906,0,,0,,,0,,,,,-0.019445723552891328,0.9898549019954405,-0.1091560821917054,-1.2227473564087814,-0.9637684555712127,-0.4895779358556373,-0.1091560821917054,0.2856912589144929,1.1050922531564646,2.4011718389494634,0.0,90,10,0.2893941100955416,0.666544656593272,0.41741438356164384,0.07882826838146346,0.19007673374581832,0.07949333539396014,0.01032609090133906,1.0,high,8.0,10.0,0.028898419243542944,0.04753558623437861,supervised,"ANOVA,RFERF",1.0463177883402162,0.1429001726165472,0.37006737140743373,0.06139917475032028,0.8925501618306086,0.2697151316019739,1,1,0,0,C083,1.0,1.0,0.028171501451556603,1.2892741930564466,0.2697151316019739,0.3700980440618972,0.1111111111111111,0.8925501618306086,,,,10,8,0,0,2,0.8,0.22925786186167782,0,,drop,1170,83,0.26828996516332054,-0.0809845807401488,C083,1.0
101,563,review_anchor,raw_feature,0.22777446516732366,drop,false_positive_risk,high,1.091994478389702,0.08897019442277182,0.09027563125414383,-0.0013054368313720028,,,-0.06067786583062217,0.2545494232190174,0.12834929461435485,0.22015598159926025,0.0,0.015079566444925897,0.010379472671926602,0,,0,,,0,,,,,0.045518959010344674,0.9383334809757005,-0.02601385585824085,-1.2047865500951656,-0.9210746379817368,-0.9210746379817368,-0.02601385585824085,0.6401067724658596,1.725067823211024,2.5514962387940785,0.0,91,8,0.25026346416608597,0.6874988171853527,0.556292808219178,-0.12931901268524487,0.0,0.015079566444925897,0.010379472671926602,1.0,high,,,,,,,0.9855394328099801,0.15182697418422342,0.35865555752181905,0.05881375687361946,0.878797507154218,0.2679699590203808,1,0,0,0,,,1.0,-0.05299157266966185,-0.6668244226486191,0.2679699590203808,0.2589334421523442,0.0,0.878797507154218,,,,8,8,0,0,0,1.0,0.22777446516732366,0,,drop,1170,83,-0.01952164570709094,-0.0790054285279027,,
102,25,review_anchor,raw_feature,0.22598804095803068,drop,false_positive_risk,low,-2.4989283721992805,0.08547912486847188,0.08698382762254787,-0.001504702754075994,1.0,9.0,-0.4583760860676217,0.2595680837342106,0.119956750077232,0.25912674488753457,0.12092992705866416,0.06985845094199658,0.010379472671926602,0,,0,,,0,,,,,0.012167474553454617,0.9550245227840275,0.4427276566257475,-4.236156257341997,-1.3227722561313573,-0.6242447118528182,0.4427276566257475,0.5618890642998972,0.7123865496996784,0.8482586585537936,0.0,92,8,0.2616838930732517,0.6422326308565174,0.5721532534246575,-0.12912722952802927,0.12092992705866416,0.06985845094199658,0.010379472671926602,1.0,low,9.0,9.0,0.009914474729941052,0.009914474729941052,supervised,RFERF,0.9827013504095795,0.1458694899892652,0.35820188109246553,0.058691103046224984,0.8832170254734534,0.2658682834800361,1,0,0,0,,,1.0,-0.011241642233410398,0.03780002200984345,0.2658682834800361,0.26403853736630944,0.0,0.8832170254734534,,,,8,8,0,0,0,1.0,0.22598804095803068,0,,drop,1170,83,-0.17940545556558268,0.4314860143923371,,
33,100,review_anchor,raw_feature,0.22587638184849837,drop,monitor_first,high,2.2805429819492478,0.04129559924932531,0.02146677873957407,0.019828820509751245,2.0,7.0,0.5455069884905985,0.37138508661726827,0.13767892081145094,0.3793183898314181,0.05020703933747411,0.02938041361537995,0.012130218977595336,0,,0,,,0,,,,,-0.02481067996746932,0.9774796295177418,0.048074981970692,-2.4634515180051824,-1.347217518015905,-0.5100420180239468,0.048074981970692,0.3271334819680114,1.443367481957289,2.2805429819492478,0.0,93,5,0.07001612907298164,0.8138557095078834,0.4455479452054794,0.25888619548103164,0.05020703933747411,0.02938041361537995,0.012130218977595336,1.0,high,7.0,7.0,0.041377144941887656,0.05243716508048185,supervised,ANOVA,1.923697996346175,0.07047063257338017,0.4067727382090685,0.09199468858850957,0.9711790761198827,0.2657369198217628,1,1,1,1,C033,1.0,0.6,0.0,0.5302111499949047,0.2657369198217628,0.37778132680785953,0.1111111111111111,0.9711790761198827,,,,5,3,0,0,2,0.6,0.22587638184849837,0,,drop,1170,83,0.3540306867870301,0.048074981970692,C033,1.0
103,29,review_anchor,raw_feature,0.2257561373878315,drop,false_positive_risk,high,2.1338462227350328,0.1256240673939087,0.152635341970921,-0.0270112745770123,,,0.09540560334043487,0.16663486957994794,0.07144475337246421,0.10421373981830666,0.0,0.032432432432432434,0.01116751269035533,0,,0,,,0,,,,,-0.004458974240894883,1.0060337086878777,0.024938901331492,-2.349018525357084,-1.7101406925596427,-0.6691409860614027,0.024938901331492,0.6654432210924673,1.5997722906912797,2.213849200409604,0.0,94,1,0.1256240673939087,0.5357142857142857,0.4875,-0.08489384072208958,0.0,0.032432432432432434,0.01116751269035533,1.0,high,,,,,,,0.8230339433303835,0.21437653543275134,0.30013008300148497,0.05149186146861511,0.7950744438312098,0.26559545575039,1,0,0,0,,,1.0,0.0,0.03755094717878338,0.26559545575039,0.16950476578302193,0.0,0.7950744438312098,,,,1,1,0,0,0,1.0,0.2257561373878315,0,,drop,1170,83,0.06422600546674989,0.024938901331492,,
104,577,review_anchor,raw_feature,0.22564990117324696,drop,review,low,-0.7716472985833824,0.07988754529667094,0.07849502472092104,0.0013925205757499004,,,-0.09174060491360322,0.23194322813575072,0.08826073524868705,0.17467771534081616,0.0,0.032432432432432434,0.013197969543147208,0,,0,,,0,,,,,0.010765033927006536,1.0245383869841056,-0.21914162340040372,-0.7989518558849658,-0.6679380878259624,-0.3920582892800671,-0.21914162340040372,0.0325250898325858,1.1256867083924635,5.895788069368471,0.0,95,1,0.07988754529667094,0.7142857142857143,0.7625,0.041151297254140254,0.0,0.032432432432432434,0.013197969543147208,1.0,low,,,,,,,1.0177402399795508,0.13632750109281783,0.36479810144705016,0.060193233161759174,0.8946139446493185,0.26547047196852586,1,1,0,0,C084,1.0,1.0,-0.01347613452395488,-0.5970608726976456,0.26547047196852586,0.2359379081894123,0.0,0.8946139446493185,,,,1,1,0,0,0,1.0,0.22564990117324696,0,,drop,1170,83,-0.15174806860961212,-0.2326177579243586,C084,1.0
