anchor_rank,feature,n_models,mean_tp_mean_positive_shap,max_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_tn_smd,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,appeared_in_topn_models,avg_rank,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,recommendation,redundancy_cluster,cluster_size,dominant_monitor_direction_all,mean_suggested_threshold,threshold_defined_rate,mean_tp_trigger_rate_all,mean_fp_trigger_rate_all,mean_tn_trigger_rate_all,mean_ks_stat,mean_wasserstein_distance,mean_distribution_sep_score,mean_median_gap,mean_p95_gap,score_model_signal,score_distribution_sep,score_stability_anchor,score_fp_penalty_anchor,overall_anchor_score,anchor_recommendation
217,552,6,0.018534842359509092,0.04429487985397049,0.023589272954154628,-0.0050544305946455355,0.6721051115701218,0.4583333333333333,0.07472064233570173,0.14916550368002274,0.015881565564628445,0.0038588823038803372,0.010425360050051083,1.0,high,,,,,,,,,0.7857318195236987,0.03162957044978172,0.35012007849404186,0.049719124180797075,0.9683294522924547,0.2244646217935301,1,0,0,0,false_positive_risk,,,high,3.866020186045617,1.0,0.015881565564628445,0.0038588823038803372,0.010425360050051083,0.10201832972917309,0.13793941617675315,0.1576046816448787,0.08248224414965294,-0.24638412005833565,0.2244646217935301,0.1603190539643068,0.0,0.9683294522924547,0.2244646217935301,review_anchor
218,353,3,0.026988051585332722,0.048048518474351695,0.03708700714599119,-0.010098955560658469,0.36853002070393376,0.4848173515981735,0.1492776699217692,0.237082242723609,0.038302277432712216,0.002824858757062147,0.010211968446355238,1.0,high,,,,,,,,,0.7276955910487891,0.04605490903906632,0.3386350134949192,0.046886025199566146,0.9502076290596181,0.22441043560997734,1,0,0,0,false_positive_risk,,,high,2.0740922443837997,1.0,0.038302277432712216,0.002824858757062147,0.010211968446355238,0.06623416743898672,0.10748222234977824,0.10516488799236934,-0.0637171274431137,-0.2532755815863792,0.22441043560997734,0.10697610741785218,0.0,0.9502076290596181,0.22441043560997734,review_anchor
219,37,8,0.013132816085945666,0.04145254954019741,0.015785455487485472,-0.002652639401539806,0.593625762567165,0.35888270547945206,0.3155613693667631,0.190973046603737,0.010993515443312604,0.010876526771510433,0.01203852209236175,1.0,high,,,,,,,,,0.8319567399469221,0.022411052845094,0.3555883293507606,0.05191052933474097,0.9788067219335944,0.2239036980035734,1,0,0,0,false_positive_risk,,,high,2.9684479717803143,1.0,0.010993515443312604,0.010876526771510433,0.01203852209236175,0.14782205746061167,0.22088298392575195,0.2925436886828125,0.1429657222969548,-0.058812363012473945,0.2239036980035734,0.2975820700462117,0.0,0.9788067219335944,0.2239036980035734,review_anchor
220,352,1,0.03768178721007616,0.03768178721007616,0.05515451193807595,-0.017472724727999787,0.39285714285714285,0.4875,-0.10870898689444582,0.009990142178359791,0.0,0.0,0.01015228426395939,1.0,high,,,,,,,,,0.6832040731750636,0.06430368924197069,0.32184686817974656,0.044648917166610694,0.9259505112762044,0.22380037071165482,1,0,0,0,false_positive_risk,,,high,6.354590682331582,1.0,0.0,0.0,0.01015228426395939,0.10298630419112347,0.16579152317056423,0.251991862081537,0.11808418915300331,-0.20701634410885805,0.22380037071165482,0.25633183300128726,0.0,0.9259505112762044,0.22380037071165482,review_anchor
221,285,1,0.0075229857448064295,0.0075229857448064295,0.007890898144708907,-0.0003679123999024772,0.75,0.5875,-0.0053069437266511236,-0.011263299279888986,0.0,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,,,0.9533750920167213,0.012837919146691938,0.36079005563734795,0.05741332560832577,0.9894058173546477,0.22379543120701106,1,0,0,0,false_positive_risk,,,high,3.150566404814869,1.0,0.0,0.010810810810810811,0.01015228426395939,0.09843476469982494,0.10398135441332308,0.21182856735516714,0.04743157815557267,-0.14655464696773324,0.22379543120701106,0.21547681938481528,0.0,0.9894058173546477,0.22379543120701106,review_anchor
222,71,3,0.024749583475791207,0.05407130673392658,0.03430452332292483,-0.009554939847133617,0.3923395445134576,0.36038812785388125,-0.2920292687651141,-0.16130983516363456,0.05279503105590062,0.03118221541718175,0.010211968446355238,1.0,low,,,,,,,,,0.7214670567729969,0.042234979880941645,0.33987359510021853,0.04657633554121431,0.9539433434597677,0.22356567193666185,1,0,0,0,false_positive_risk,,,low,-1.754538503322866,1.0,0.05279503105590062,0.03118221541718175,0.010211968446355238,0.09880547832355062,0.19216037158683555,0.2105904131397293,-0.0713719149379441,0.3632987184681262,0.22356567193666185,0.21421734085658103,0.0,0.9539433434597677,0.22356567193666185,review_anchor
223,9,8,0.01130576579026155,0.036358677669602026,0.013597156034270037,-0.002291390244008486,0.5942628243489761,0.43508133561643836,-0.08542485834825847,-0.009761948940455019,0.0,0.014720389993471118,0.010379472671926602,1.0,low,,,,,,,,,0.8314801831917419,0.019293205122316505,0.35641079927272135,0.051888220342076276,0.9817446947302189,0.22319263537218015,1,0,0,0,false_positive_risk,,,low,-0.38695302202474274,1.0,0.0,0.014720389993471118,0.010379472671926602,0.08492431263515601,0.13831052056258503,0.12613141025527227,-0.019832748544353997,-0.4743332360191328,0.22319263537218015,0.1283037290280025,0.0,0.9817446947302189,0.22319263537218015,review_anchor
224,17,1,0.0018646098195048131,0.0018646098195048131,0.0016209641973876517,0.0002436456221171614,0.4642857142857143,0.5125,-0.03700221239717163,-0.0011790368661706854,0.03571428571428571,0.021621621621621623,0.01015228426395939,1.0,low,,,,,,,,,1.1503090706814012,0.0031819427704560363,0.36218241342741786,0.06564967003371235,0.9978237216532548,0.22283980730847572,1,1,0,0,review,C140,1.0,low,-1.179232103570807,1.0,0.03571428571428571,0.021621621621621623,0.01015228426395939,0.15697662444650395,0.11216542262724602,0.31442581348017296,-0.1372356162056076,-0.0007624200900311351,0.22283980730847572,0.3198410633047138,0.0,0.9978237216532548,0.22283980730847572,review_anchor
225,7,1,0.004265776171276543,0.004265776171276543,0.00428903064917127,-2.3254477894726726e-05,0.6071428571428571,0.5375,0.04539549596821156,0.0864024577248347,0.03571428571428571,0.005405405405405406,0.01116751269035533,1.0,low,,,,,,,,,0.9945781506832505,0.007279515267264734,0.3615747516520155,0.05920321944014277,0.9942416220263466,0.22264903769317376,1,0,0,0,false_positive_risk,,,low,-0.6769443883458228,1.0,0.03571428571428571,0.005405405405405406,0.01116751269035533,0.09702399340953557,0.11034847269716808,0.21280994337688255,-0.0278162684391011,-0.1001385663807689,0.22264903769317376,0.21647509731503042,0.0,0.9942416220263466,0.22264903769317376,review_anchor
226,412,3,0.011814094875944195,0.020254262423800854,0.014930173772468594,-0.0031160788965244024,0.265527950310559,0.28299086757990866,-0.13899739784757562,-0.22595087719174525,0.0,0.006368011847463902,0.01272938207301987,1.0,low,,,,,,,,,0.7912898440425065,0.020160664921294705,0.3545331987370915,0.04998559722534076,0.9799550082928847,0.22241684586400196,1,0,0,0,false_positive_risk,,,low,0.4557669752986529,1.0,0.0,0.006368011847463902,0.01272938207301987,0.09158686026155906,0.10821528237915673,0.15201617040971221,0.10170661379264168,-0.4011656290603778,0.22241684586400196,0.15463429368345696,0.0,0.9799550082928847,0.22241684586400196,review_anchor
227,362,1,0.002928387347773709,0.002928387347773709,0.0028294846376600616,9.890271011364724e-05,0.6785714285714286,0.6125,-0.06681226553085429,-0.18648898373528042,0.0,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,1.034954319524222,0.004997271200050884,0.3618528716442524,0.06092167786608528,0.9962011831234079,0.22235922385885393,1,1,0,0,review,C141,1.0,high,3.479333216777826,1.0,0.0,0.021621621621621623,0.01015228426395939,0.07607867366903512,0.1495600719171454,0.19827406416407894,-0.011741888626057184,0.4932861971565401,0.22235922385885393,0.20168887155311424,0.0,0.9962011831234079,0.22235922385885393,review_anchor
228,173,8,0.026555507757841344,0.1138035794488375,0.038520317746732875,-0.011964809988891533,0.6570585397884984,0.40226883561643834,-0.09912500742122232,-0.03523207701730243,0.0,0.003042116001165841,0.013241031990998062,1.0,low,,,,,,,,,0.6893896341261013,0.04531677621878701,0.3343869505887909,0.044963452615659025,0.9482832911688852,0.22226381530417244,1,0,0,0,false_positive_risk,,,low,-2.075164340653612,1.0,0.0,0.003042116001165841,0.013241031990998062,0.08748841519925857,0.14797252687091345,0.13634406623593834,-0.0960958062168681,-0.3205630753038802,0.22226381530417244,0.1386922741409738,0.0,0.9482832911688852,0.22226381530417244,review_anchor
229,477,10,0.12692586593385052,0.7637730754604001,0.20545950442111974,-0.0785336384872692,0.7432207863155258,0.40407534246575344,0.6572759677897247,0.03294290758546562,0.030089160197966085,0.04066241603536131,0.01032609090133906,1.0,high,4.0,3.75,3.0,4.0,0.20650166600886882,0.7637730754604001,supervised,"Base,RFERF",0.6177658526504431,0.21659804494612406,0.1828271253583899,0.04124874537214702,0.7241536418106673,0.22215246884146272,1,0,0,0,false_positive_risk,,,high,0.6920955043668491,1.0,0.030089160197966085,0.04066241603536131,0.01032609090133906,0.2424467099165894,0.24954698416412907,0.4840649615599836,0.0860332826456088,0.3074107468518014,0.22215246884146272,0.4924018492637642,0.3333333333333333,0.7241536418106673,0.22215246884146272,review_anchor
230,44,1,0.0007080757061061855,0.0007080757061061855,0.0006177895043153232,9.028620179086231e-05,0.5714285714285714,0.575,-0.06956529122816939,-0.0032889733070554927,0.0,0.005405405405405406,0.01015228426395939,1.0,low,,,,,,,,,1.1461439554414634,0.0012083259191343727,0.36183325410666073,0.06548341640371191,0.9991705665533793,0.2220470465357323,1,1,0,0,review,C142,1.0,low,-2.7426424743297426,1.0,0.0,0.005405405405405406,0.01015228426395939,0.12292245906703737,0.2128661266557366,0.31023268666641246,-0.2317775558044879,-0.14853149640115815,0.2220470465357323,0.31557571968091735,0.0,0.9991705665533793,0.2220470465357323,review_anchor
231,275,3,2.224501126390417e-05,3.378193570903096e-05,1.886695242000891e-05,3.378058843895265e-06,0.6314699792960662,0.5318493150684932,-0.06478659546305787,-0.11961141257327527,0.0,0.002824858757062147,0.011136543245929604,1.0,high,,,,,,,,,1.1790463435055223,3.796094605395285e-05,0.3616353869779571,0.06678803818236953,0.9999746695577318,0.22186087506405583,1,1,0,0,review,C143,1.0,high,-0.043497877914644274,1.0,0.0,0.002824858757062147,0.011136543245929604,0.08672639275048914,0.06953339998808623,0.12221409055631131,-4.286401629596814e-06,-0.0002877400179618142,0.22186087506405583,0.12431894265199721,0.0,0.9999746695577318,0.22186087506405583,review_anchor
232,91,8,0.026214095653296188,0.10250280549493053,0.03838654106993625,-0.012172445416640063,0.6345469413739048,0.4644691780821918,0.09578801201404813,-0.001146985356359119,0.0,0.0021162048719717457,0.010379472671926602,1.0,high,,,,,,,,,0.6828980919519906,0.04473415900501939,0.3339142189837579,0.04463332804910043,0.9484628974090978,0.221840884647865,1,0,0,0,false_positive_risk,,,high,2.5549969973106275,1.0,0.0,0.0021162048719717457,0.010379472671926602,0.154762640304809,0.22182139927102218,0.30645573842000545,0.1264736294584732,-0.4196214348818641,0.221840884647865,0.31173372232768837,0.0,0.9484628974090978,0.221840884647865,review_anchor
233,432,1,0.011334661421818132,0.011334661421818132,0.014876353942923554,-0.0035416925211054218,0.21428571428571427,0.225,-0.04888103557834286,-0.05167917347220021,0.0,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,0.7619246937324888,0.019342515302369963,0.3535641877448258,0.04856825497942362,0.9800272658602346,0.2215226400263039,1,0,0,0,false_positive_risk,,,high,4.48613147031213,1.0,0.0,0.021621621621621623,0.01015228426395939,0.09573679332715478,0.1180049108183625,0.21467716746584425,0.033414378330868466,0.24520656133744745,0.2215226400263039,0.2183744799752246,0.0,0.9800272658602346,0.2215226400263039,review_anchor
234,18,3,0.008555554898827452,0.022397355832720265,0.010977379077468244,-0.002421824178640793,0.4332298136645963,0.5546803652968036,0.2379261016209183,0.33498459698928484,0.038302277432712216,0.0018018018018018018,0.010211968446355238,1.0,high,,,,,,,,,0.7793804731029342,0.0145999907180546,0.356113835291487,0.049413598941203375,0.9852619617208026,0.22108306283498888,1,0,0,0,false_positive_risk,,,high,2.246020889753185,1.0,0.038302277432712216,0.0018018018018018018,0.010211968446355238,0.09289465554525796,0.1118878272203353,0.15639643174473364,0.08153479967399076,-0.07896907157415245,0.22108306283498888,0.15908999478330993,0.0,0.9852619617208026,0.22108306283498888,review_anchor
235,139,8,0.008130459889043163,0.019585337579473748,0.010381406117149316,-0.0022509462281061522,0.6500641003095199,0.4403039383561644,-0.22339152146177574,-0.19263748243201295,0.010993515443312604,0.00144052919629607,0.010379472671926602,1.0,low,,,,,,,,,0.7831752074135935,0.013874569249717986,0.35650287972719297,0.04959627175730873,0.9860621046547908,0.2210261564349859,1,0,0,0,false_positive_risk,,,low,-1.110339955119733,1.0,0.010993515443312604,0.00144052919629607,0.010379472671926602,0.10196684172587787,0.14153607843173382,0.1607940295306588,-0.0546216750601326,-0.7309370846887935,0.2210261564349859,0.16356333091391823,0.0,0.9860621046547908,0.2210261564349859,review_anchor
236,357,1,0.002095532441325471,0.002095532441325471,0.0023376457512794104,-0.00024211330995393921,0.5714285714285714,0.5,0.1383426909506994,0.009898834998893545,0.0,0.032432432432432434,0.01015228426395939,1.0,high,,,,,,,,,0.8964285714285714,0.003576010504815675,0.361076467288519,0.054876361416989455,0.9968615174603677,0.22041476841791663,1,0,0,0,false_positive_risk,,,high,3.9713733787285,1.0,0.0,0.032432432432432434,0.01015228426395939,0.10378951704252909,0.12736014266306395,0.2331198500362277,0.1971499500036021,0.0,0.22041476841791663,0.23713479465236137,0.0,0.9968615174603677,0.22041476841791663,review_anchor
237,86,1,0.027956105906645136,0.027956105906645136,0.042908257270435415,-0.01495215136379028,0.42857142857142855,0.5625,0.02553566584983397,-0.06982133401382133,0.0,0.0,0.01116751269035533,1.0,low,,,,,,,,,0.651532075293755,0.04770688652888067,0.3275855549972457,0.04302006718297334,0.9423921198600734,0.220201646533328,1,0,0,0,false_positive_risk,,,low,-3.285278037669704,1.0,0.0,0.0,0.01116751269035533,0.10306868499639583,0.12882287098465245,0.23267919178798135,0.1291055788768165,-0.029855665115263497,0.220201646533328,0.23668654709560663,0.0,0.9423921198600734,0.220201646533328,review_anchor
238,546,1,0.025636865709883213,0.025636865709883213,0.03911133763141007,-0.01347447192152686,0.42857142857142855,0.425,-0.07024221120817584,-0.0462787163338779,0.0,0.0,0.01015228426395939,1.0,low,,,,,,,,,0.6554842473424997,0.04374912040545788,0.330949844906921,0.04322501993634817,0.9474897981481315,0.22017858543634222,1,0,0,0,false_positive_risk,,,low,-1.4166179306970073,1.0,0.0,0.0,0.01015228426395939,0.08288538770466482,0.11795257828408479,0.19307224756082306,-0.07598493916694324,-0.13449972021749756,0.22017858543634222,0.19639746581550488,0.0,0.9474897981481315,0.22017858543634222,review_anchor
239,15,8,0.006360372586291585,0.01897021606348953,0.008355459593333055,-0.0019950870070414707,0.5268775355306079,0.37011986301369865,0.018250805289271883,-0.025664464686246606,0.0,0.01535624462943319,0.010379472671926602,1.0,high,,,,,,,,,0.7612235467414169,0.010853928450152641,0.35708540430668284,0.04853412529993523,0.9887821052313308,0.22005222825518606,1,0,0,0,false_positive_risk,,,high,0.7803193397392245,1.0,0.0,0.01535624462943319,0.010379472671926602,0.0919266810833076,0.10586931714777909,0.12198451386582852,0.034566837303914855,-0.12499250164568565,0.22005222825518606,0.12408541203954122,0.0,0.9887821052313308,0.22005222825518606,review_anchor
240,118,1,6.991052941693301e-05,6.991052941693301e-05,8.191478089427512e-05,-1.2004251477342113e-05,0.5714285714285714,0.5375,-0.1816044666345675,-0.06247542325104397,0.0,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,,,0.8534543906937183,0.00011930179779705372,0.3616003654774062,0.05291090710408965,0.9998900226394724,0.21909901404710586,1,0,0,0,false_positive_risk,,,low,-2.3535236996875275,1.0,0.0,0.016216216216216217,0.01015228426395939,0.09945422716507053,0.1363866615570546,0.23059022638274188,-0.1269351537193161,-0.13645529024826608,0.21909901404710586,0.23456160414317093,0.0,0.9998900226394724,0.21909901404710586,review_anchor
241,555,1,0.001103299422179341,0.001103299422179341,0.0013894004566361302,-0.0002861010344567892,0.35714285714285715,0.4625,0.1711262245991133,0.059670973799935544,0.0,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,0.7940831003111466,0.0018827722472169544,0.3609763187356855,0.0501192046458919,0.9981346151052515,0.21888330695929598,1,0,0,0,false_positive_risk,,,high,3.5411101903700537,1.0,0.0,0.016216216216216217,0.01015228426395939,0.10750695088044486,0.15861751308544308,0.25580739205017017,0.04598525393568795,-0.43182948436854285,0.21888330695929598,0.2602130765567423,0.0,0.9981346151052515,0.21888330695929598,review_anchor
242,39,8,0.012557055468453657,0.02943667705755483,0.020549944324349912,-0.007992888855896255,0.7220413757514692,0.47251712328767126,0.042601867509738954,0.0922000161513303,0.0,0.01087718190567788,0.01112412870313053,1.0,low,,,,,,,,,0.611050583410809,0.021428521639273935,0.3434299769770407,0.04089206866615148,0.9724100020642181,0.2170198156884739,1,0,0,0,false_positive_risk,,,low,-1.5020040769129746,1.0,0.0,0.01087718190567788,0.01112412870313053,0.10800123571207909,0.18029392448243195,0.19355251903240722,-0.08009894334150042,-0.4264463448652128,0.2170198156884739,0.19688600884079335,0.0,0.9724100020642181,0.2170198156884739,review_anchor
243,1,1,0.004698452983987294,0.004698452983987294,0.0075751376577886265,-0.0028766846738013324,0.32142857142857145,0.3875,0.15860165944979726,0.04045504932193625,0.03571428571428571,0.02702702702702703,0.01015228426395939,1.0,high,,,,,,,,,0.6202465481477324,0.008017875025830503,0.35507823681836037,0.04138013136950034,0.9898297518940716,0.21698962251914755,1,0,0,0,false_positive_risk,,,high,2.556381470714343,1.0,0.03571428571428571,0.02702702702702703,0.01015228426395939,0.052116156935434046,0.09349957187514203,0.1285451045355265,0.040466875904534294,-0.1421950550670259,0.21698962251914755,0.1307589935514342,0.0,0.9898297518940716,0.21698962251914755,review_anchor
244,442,1,0.012774500494768038,0.012774500494768038,0.025757278585557902,-0.012982778090789864,0.25,0.3875,-0.4113452807051027,-0.3844994870397352,0.03571428571428571,0.0,0.01116751269035533,1.0,low,,,,,,,,,0.4959569176663988,0.0217995899572754,0.33206930325904116,0.034536389993640566,0.9654187256281346,0.2117897775221641,1,0,0,0,false_positive_risk,,,low,-1.481993539484654,1.0,0.03571428571428571,0.0,0.01116751269035533,0.09627226856142519,0.12488084705078151,0.219193986109669,-0.09482305331409524,-0.15601511956325576,0.2117897775221641,0.22296909026439082,0.0,0.9654187256281346,0.2117897775221641,review_anchor
245,200,10,0.09622144542872045,0.21702245528817063,0.166417302213643,-0.07019585678492254,0.7906639945218082,0.4190239726027397,0.4458506040286897,0.10781866870592596,0.012891802321205268,0.022895468565545644,0.01032609090133906,1.0,high,,,,,,,,,0.5781937583941446,0.16420118002277675,0.20181007527837672,0.03912518802025291,0.7765710236444616,0.2117056345611205,1,0,0,0,false_positive_risk,,,high,1.1183044821991628,1.0,0.012891802321205268,0.022895468565545644,0.01032609090133906,0.1367624343527958,0.269327748371516,0.2943528788344702,0.07267443878154085,0.08015407080212289,0.2117056345611205,0.299422419270157,0.0,0.7765710236444616,0.2117056345611205,review_anchor
246,89,1,0.01966459418586904,0.01966459418586904,0.03849370345697396,-0.018829109271104923,0.42857142857142855,0.625,-0.2592537722792252,-0.4302746235414909,0.0,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,,,0.5108522282832304,0.03355748352773076,0.3187587350559491,0.03538596416523286,0.948319023051557,0.2109597090660793,1,0,0,0,false_positive_risk,,,low,-0.7094710208832274,1.0,0.0,0.016216216216216217,0.01015228426395939,0.1791164658634538,0.30627779601790106,0.4537302526480658,-0.0975258597686435,-0.06391426881266477,0.2109597090660793,0.46154469588300795,0.0,0.948319023051557,0.2109597090660793,review_anchor
247,468,6,0.028400858572230542,0.08353505133978033,0.053839090575948746,-0.025438232003718208,0.4526657855892136,0.2625,-0.41554799957009037,0.006458756518617302,0.03676936512889859,0.10625735333045429,0.1722583463587555,1.0,low,,,,,,,,,0.5275137129622673,0.04846585364044311,0.3037114898380834,0.03632640617015748,0.9277165731249838,0.21053672695413214,1,0,0,0,false_positive_risk,,,low,-0.9802319324172032,1.0,0.03676936512889859,0.10625735333045429,0.1722583463587555,0.15479353310678612,0.19638047843209416,0.29166210143995763,-0.2376030630416205,-0.08800404090273739,0.21053672695413214,0.2966852995233667,0.0,0.9277165731249838,0.21053672695413214,review_anchor
248,333,8,0.14961377996655148,0.449507690569758,0.25724545498407964,-0.10763167501752813,0.6098652479001826,0.4261558219178082,0.6214448443418159,0.014612467130273291,0.05940826081518603,0.029284233629518788,0.010379472671926602,1.0,high,2.0,7.5,6.0,9.0,0.4222407457978674,0.449507690569758,supervised,"Base,RFEXGB",0.5815993132932543,0.25531480127654654,0.11657850073100376,0.0393100226993523,0.6546267250179247,0.2104241477715827,1,0,0,0,false_positive_risk,,,high,0.7158439256503837,1.0,0.05940826081518603,0.029284233629518788,0.010379472671926602,0.15275460817629494,0.25775499948752995,0.3221477137128662,0.04725563240946824,0.19029240048915602,0.2104241477715827,0.3276959552228459,0.1111111111111111,0.6546267250179247,0.2104241477715827,review_anchor
249,521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16470443887839348,0.5282996584330992,,,,1.0,flat,,,,,,,,,0.0,0.0,0.3616276960207997,0.0,1.0,0.20848830880623992,0,0,0,0,drop,,,flat,,0.0,,,,0.014694676140459273,0.10795644109667243,0.07332125624931268,0.0,0.0,0.20848830880623992,0.07458404353654106,0.0,1.0,0.20848830880623992,drop
250,585,1,0.025147122006711365,0.025147122006711365,0.06050423962715277,-0.0353571176204414,0.5,0.3875,0.3335936973194557,-0.030670497731205868,0.07142857142857142,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,0.4156257836091535,0.04291337642332124,0.28112877951462406,0.029803580230521935,0.9187680598997434,0.19934150645979443,1,0,0,0,false_positive_risk,,,high,1.2786180803803224,1.0,0.07142857142857142,0.016216216216216217,0.01015228426395939,0.09519102049222532,0.12261129812616825,0.21618446220035317,-0.04560168732911213,0.6108443134030574,0.19934150645979443,0.2199077343389899,0.0,0.9187680598997434,0.19934150645979443,review_anchor
251,570,1,0.00027277155057163716,0.00027277155057163716,0.012517304900230489,-0.012244533349658852,0.03571428571428571,0.125,0.18130970650184947,0.15057996416002828,0.0,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,,,0.021791555989549672,0.00046548261960671476,0.33375009359991076,0.0018485139317252588,0.9831944840867671,0.19900037232283768,1,0,0,0,false_positive_risk,,,high,0.4870512892496974,1.0,0.0,0.005405405405405406,0.01015228426395939,0.06564720420142107,0.08794262555464533,0.14833982463310846,-0.007160299867266795,-0.060779654630998936,0.19900037232283768,0.1508946314424658,0.0,0.9831944840867671,0.19900037232283768,review_anchor
252,156,8,0.01269514735927609,0.052257892608663405,0.04654487539031692,-0.03384972803104083,0.36249503419751017,0.2567208904109589,0.004957177285789495,-0.052304717159952246,0.041555540978164225,0.002696070644524859,0.010648592171986824,1.0,low,,,,,,,,,0.2727507003255864,0.02166417442253437,0.2845607116648082,0.02068074488518103,0.9375096596043603,0.19192099820592842,1,0,0,0,false_positive_risk,,,low,-0.48793786928024313,1.0,0.041555540978164225,0.002696070644524859,0.010648592171986824,0.09344042838018742,0.14097204096037394,0.1440239137530267,0.0022942068394466997,0.5313956591868556,0.19192099820592842,0.14650438908375188,0.0,0.9375096596043603,0.19192099820592842,review_anchor
253,309,1,0.14578759467394667,0.14578759467394667,0.2831267733508805,-0.13733917867693382,0.32142857142857145,0.55,-0.14061234726812577,-0.25843847940095066,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,0.5149198465002508,0.24878544456991805,0.048942278730180144,0.035616510531419864,0.6198789169925158,0.18330805525255683,1,0,0,0,false_positive_risk,,,low,-2.4195401245966743,1.0,0.0,0.010810810810810811,0.01015228426395939,0.10665225002574401,0.16724969753459082,0.25891416523896943,0.0695809401048338,-0.2010522953555447,0.18330805525255683,0.26337335665319433,0.0,0.6198789169925158,0.18330805525255683,review_anchor
254,66,1,0.143982673129219,0.143982673129219,0.28721651741018767,-0.14323384428096866,0.35714285714285715,0.5375,-0.7139132883005143,-0.4980203195804773,0.14285714285714285,0.032432432432432434,0.01015228426395939,1.0,low,,,,,,,,,0.5013035964209205,0.24570535939584567,0.03552166567611461,0.03484231438586235,0.6143880977292997,0.1773459161112751,1,0,0,0,false_positive_risk,,,low,-1.9783705190025902,1.0,0.14285714285714285,0.032432432432432434,0.01015228426395939,0.11401503449696221,0.213826942739628,0.295782738889743,-0.1252592602722466,-0.1583671010417822,0.1773459161112751,0.3008769053233011,0.0,0.6143880977292997,0.1773459161112751,review_anchor
255,544,1,0.10353909665774416,0.10353909665774416,0.2527648197157181,-0.14922572305797396,0.7142857142857143,0.825,-0.12205031639718825,-0.2968309966212236,,,,1.0,flat,,,,,,,,,0.4096262160778287,0.17668869734749748,0.02187972363312366,0.02943939908768253,0.6606423480217596,0.14919151064864855,1,0,0,0,false_positive_risk,,,flat,,0.0,,,,0.10946349500566369,0.23746659583402605,0.30057870732900027,0.0,-1.037813850910954,0.14919151064864855,0.30575547311075346,0.0,0.6606423480217596,0.14919151064864855,review_anchor
256,222,1,0.015555935454126955,0.015555935454126955,0.1539880722034518,-0.13843213674932484,0.39285714285714285,0.25,-0.03464860442912248,-0.0996700114059526,0.0,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,,,0.10102039223904417,0.026546088000912318,0.046453898835680796,0.00825216376494232,0.7932582917417381,0.10553086677823145,1,0,0,0,false_positive_risk,,,high,1.0387283700806822,1.0,0.0,0.010810810810810811,0.01015228426395939,0.11231593038821955,0.16755687672092673,0.2685850513192539,-0.005383616040303893,0.1633030198892173,0.10553086677823145,0.27321080114536545,0.0,0.7932582917417381,0.10553086677823145,review_anchor
